Unnamed: 0,number_of_rooms,floor,area,latitude,longitude,price
895,3,9,76,38.5112209,68.73803769,343000
897,5,3,100,38.5615057,68.739065,866400
898,6,3,220,38.52225355,68.74991794,1590000
900,1,7,38,38.5635832,68.7537962,290000
901,3,11,86,38.5737759,68.8016005,970000
902,2,4,52,38.5683072,68.7866566,310000
904,2,6,48,38.5615057,68.739065,400000
905,2,11,80,38.5507163,68.8305472,610000
907,2,9,54,38.5305762,68.7763022,380000
908,3,2,118,38.5234594,68.74951586,1290000
910,4,1,90,38.5849938,68.7245146,600000
911,3,7,80,38.54670385,68.74736905,737000
912,4,7,96,38.5187339,68.7609009,1017325
914,2,14,49,38.5615057,68.739065,370000
915,2,2,72,38.5858337,68.793715,200000
916,3,15,77,38.53839425,68.75472502,449000
917,1,8,37,38.52874565,68.7448214,330000
918,3,3,60,38.5615057,68.739065,536000
919,2,14,48,38.5640864,68.7852224,300000
920,2,2,48,38.5305762,68.7763022,220000
922,2,3,78,38.5834656,68.7891768,620000
923,1,4,49,38.6009703,68.7684063,430000
925,3,9,100,38.5615057,68.739065,600000
926,3,3,74,38.5507163,68.8305472,795000
927,2,5,78,38.5215622,68.74921245,500000
929,3,0,65,38.5507163,68.8305472,342000
930,1,11,52,38.5871679,68.7869964,545000
931,3,8,110,38.5858337,68.793715,1068500
932,2,8,56,38.5615057,68.739065,330000
934,5,2,145,38.54670385,68.74736905,1350005
935,3,1,66,38.5215622,68.74921245,445805
936,3,4,80,38.54670385,68.74736905,545705
937,2,4,72,38.5112209,68.73803769,386505
938,2,6,47,38.5112209,68.73803769,320000
939,2,6,70,38.5208346,68.74790775,510005
940,4,4,80,38.5849938,68.7245146,515000
941,2,4,60,38.54670385,68.74736905,400005
942,2,4,60,38.52225355,68.74991794,432000
943,4,4,110,38.5853222,68.71890382,625005
944,4,2,86,38.5234594,68.74951586,704905
945,1,1,80,38.5208346,68.74790775,573000
946,2,7,66,38.5871679,68.7869964,420000
947,2,6,75,38.52874565,68.7448214,460000
948,4,2,67,38.5215622,68.74921245,620000
949,2,6,48,38.5215622,68.74921245,380000
952,1,3,40,38.5635832,68.7537962,388000
954,3,2,112,38.5832042,68.7544786,930000
957,3,3,106,38.5926721,68.743481,460000
958,2,12,75,38.5507163,68.8305472,439000
959,2,3,58,38.52225355,68.74991794,445000
961,3,10,110,38.54557415,68.82363702,530000
962,1,3,28,38.52580575,68.73710438,320000
963,2,9,54,38.5621345,68.75583104,290000
964,2,10,115,38.5507163,68.8305472,667000
965,1,6,51,38.5305762,68.7763022,203000
967,3,11,95,38.5305762,68.7763022,706000
968,3,16,82,38.5832623,68.71074041,510000
969,2,0,52,38.5832623,68.71074041,250000
970,4,6,162,38.5871679,68.7869964,1250000
971,2,3,78,38.52225355,68.74991794,490000
972,3,13,135,38.58495025,68.76348722,950000
973,1,14,56,38.55014405,68.76102166,265000
975,1,6,46,38.57159655,68.76501267,415200
977,1,4,47,38.5615057,68.739065,241110
978,2,11,75,38.5706843,68.7897228,500000
979,1,13,42,38.5575994,68.76368975,400000
980,1,11,41,38.5112209,68.73803769,163590
981,1,13,37,38.5112209,68.73803769,147630
982,1,8,47,38.5112209,68.73803769,214320
983,1,13,44,38.5112209,68.73803769,175560
984,1,4,49,38.5112209,68.73803769,251370
985,1,6,36,38.5112209,68.73803769,164160
986,1,2,36,38.5112209,68.73803769,184680
987,1,7,44,38.5112209,68.73803769,200640
988,1,8,36,38.5112209,68.73803769,164160
989,1,10,47,38.5112209,68.73803769,214320
990,2,11,96,38.5296206,68.7473963,496800
991,1,1,54,38.5853222,68.71890382,300000
992,1,9,41,38.5112209,68.73803769,186960
993,2,3,49,38.5615057,68.739065,456000
994,3,5,72,38.5615057,68.739065,575000
995,2,2,45,38.5305762,68.7763022,2015000
998,3,3,73,38.58569185,68.72512473,680000
1003,3,8,110,38.58495025,68.76348722,740000
1005,2,8,84,38.562076,68.7984058,968000
1013,3,3,125,38.5615057,68.739065,1085000
1015,2,6,75,38.5305762,68.7763022,460000
1017,1,3,39,38.5305762,68.7763022,220000
1020,2,4,38,38.5871679,68.7869964,400000
1024,2,4,78,38.52225355,68.74991794,695000
1025,2,3,48,38.5234594,68.74951586,440000
1027,3,3,94,38.5858337,68.793715,850000
1030,2,8,60,38.5296206,68.7473963,307800
1032,2,1,60,38.5507163,68.8305472,650000
1038,2,9,65,38.58495025,68.76348722,692000
1040,3,13,109,38.5305762,68.7763022,520000
1042,1,3,60,38.5296206,68.7473963,342000
1045,3,11,110,38.5858337,68.793715,1243000
1047,1,1,47,38.5296206,68.7473963,267900
1051,2,16,58,38.5296206,68.7473963,264480
1056,3,1,56,38.5615057,68.739065,450000
1059,3,1,75,38.5425835,68.81521424,512000
1060,1,9,52,38.5112209,68.73803769,239400
1062,3,1,90,38.5425835,68.81521424,500000
1063,2,5,52,38.5112209,68.73803769,269325
1064,1,11,33,38.5615057,68.739065,131670
1065,2,11,71,38.5112209,68.73803769,280800
1066,1,3,37,38.5112209,68.73803769,188977
1067,1,3,49,38.5112209,68.73803769,251000
1069,1,11,37,38.5112209,68.73803769,146335
1071,2,8,64,38.5305762,68.7763022,344000
1072,3,1,90,38.5425835,68.81521424,500000
1073,1,5,36,38.5112209,68.73803769,184000
1074,1,5,41,38.5112209,68.73803769,209400
1079,1,1,27,38.52225355,68.74991794,310000
1080,1,1,30,38.5234594,68.74951586,350000
1084,2,1,107,38.5615057,68.739065,450000
1089,3,8,110,38.5871679,68.7869964,2165888
1091,2,11,75,38.5615057,68.739065,360000
1092,2,1,63,38.5208346,68.74790775,452000
1096,4,4,160,38.5559868,68.79811,1820000
1097,4,7,95,38.5853222,68.71890382,420000
1098,1,3,43,38.5871679,68.7869964,280000
1099,3,5,95,38.5305762,68.7763022,780000
1104,2,15,56,38.5838634,68.7419029,420000
1108,2,15,51,38.54670385,68.74736905,420000
1113,3,1,70,38.58527165,68.72827396,460000
1114,2,8,46,38.54557415,68.82363702,435000
1115,2,3,60,38.52225355,68.74991794,445000
1117,2,5,70,38.54557415,68.82363702,565000
1118,1,12,67,38.5507163,68.8305472,380000
1119,3,5,80,38.58527165,68.72827396,525000
1121,3,2,90,38.5931243,68.7783348,854000
1122,3,2,70,38.5425835,68.81521424,646000
1123,2,2,44,38.5305762,68.7763022,350000
1124,3,1,61,38.5305762,68.7763022,520000
1125,3,1,66,38.4881522,68.7153354,318000
1126,4,2,80,38.562076,68.7984058,670000
1127,3,5,56,38.5507163,68.8305472,380000
1128,2,10,67,38.5305762,68.7763022,450000
1129,2,14,88,38.5706843,68.7897228,628500
1130,2,4,60,38.5206214,68.77887008,300000
1131,2,11,72,38.562076,68.7984058,799999
1133,2,4,58,38.5853222,68.71890382,430000
1135,1,4,32,38.5305762,68.7763022,170000
1136,1,1,27,38.5823233,68.74831405,230000
1138,3,11,118,38.5234594,68.74951586,550000
1141,1,17,44,38.5077678,68.7681578,125000
1142,1,3,44,38.5507163,68.8305472,170000
1145,3,15,106,38.4881522,68.7153354,1099000
1146,3,8,87,38.5507163,68.8305472,767000
1147,2,0,51,38.5208346,68.74790775,280000
1148,2,4,81,38.5507163,68.8305472,507870
1149,3,3,105,38.5507163,68.8305472,595875
1150,2,10,86,38.5858337,68.793715,1140000
1151,1,7,56,38.5077678,68.7681578,211000
1152,2,5,60,38.5849938,68.7245146,456000
1155,3,1,53,38.5849938,68.7245146,456000
1156,3,8,108,38.5707484,68.7886955,677000
1157,2,6,58,38.5112209,68.73803769,350000
1158,2,14,63,38.5208346,68.74790775,328500
1159,3,1,124,38.5507163,68.8305472,782000
1160,1,12,34,38.562076,68.7984058,330000
1161,1,11,50,38.5305762,68.7763022,245099
1162,2,3,49,38.5305762,68.7763022,215000
1163,1,2,28,38.50599805,68.75511569,169900
1165,3,4,68,38.5305762,68.7763022,559000
1166,3,9,56,38.5615057,68.739065,400000
1167,3,8,102,38.5305762,68.7763022,387000
1168,2,16,78,38.5507163,68.8305472,390000
1169,2,5,70,38.5234594,68.74951586,740000
1171,1,3,42,38.5425835,68.81521424,330000
1172,2,7,67,38.5849938,68.7245146,547000
1174,2,1,58,38.4881522,68.7153354,445000
1175,3,1,70,38.52225355,68.74991794,615000
1176,1,13,33,38.5615057,68.739065,131700
1177,1,12,49,38.5615057,68.739065,195500
1180,2,12,56,38.5615057,68.739065,239400
1181,2,3,56,38.5615057,68.739065,287280
1182,2,3,49,38.5615057,68.739065,251370
1183,4,3,130,38.54670385,68.74736905,1596000
1185,1,4,44,38.5615057,68.739065,225720
1186,3,8,80,38.5425835,68.81521424,500000
1187,1,5,47,38.5615057,68.739065,241110
1188,1,5,44,38.5615057,68.739065,225720
1189,2,11,56,38.5615057,68.739065,223440
1190,1,12,44,38.5615057,68.739065,175550
1191,1,12,47,38.5615057,68.739065,187500
1193,2,2,71,38.5615057,68.739065,364230
1194,4,5,80,38.5853222,68.71890382,459999
1195,1,11,48,38.5615057,68.739065,191520
1196,3,15,88,38.5305762,68.7763022,520000
1197,1,7,44,38.5615057,68.739065,200600
1198,2,11,52,38.5507163,68.8305472,266000
1199,1,11,43,38.5615057,68.739065,171600
1200,2,9,75,38.55014405,68.76102166,326000
1201,1,8,47,38.54692615,68.75433241,197000
1202,1,9,53,38.55014405,68.76102166,235000
1203,1,7,49,38.5615057,68.739065,223450
1205,1,11,33,38.5615057,68.739065,131700
1206,1,5,53,38.5077678,68.7681578,250000
1207,2,9,44,38.5615057,68.739065,250000
1208,1,9,33,38.5615057,68.739065,150500
1210,3,10,106,38.562076,68.7984058,599000
1211,4,14,140,38.58096865,68.79602633,798000
1212,3,13,94,38.5635832,68.7537962,589000
1213,3,2,60,38.5112209,68.73803769,315000
1214,3,13,63,38.5208346,68.74790775,480000
1216,2,12,73,38.5615057,68.739065,330000
1218,3,4,80,38.5858337,68.793715,322000
1219,1,10,36,38.5615057,68.739065,164160
1220,1,11,41,38.5615057,68.739065,163600
1221,1,2,47,38.5615057,68.739065,241110
1223,1,2,44,38.5615057,68.739065,225700
1224,1,2,36,38.5615057,68.739065,184700
1226,1,4,45,38.5615057,68.739065,230800
1227,1,10,63,38.5858337,68.793715,425000
1228,2,6,67,38.5858337,68.793715,670000
1229,4,9,110,38.5858337,68.793715,757000
1230,4,4,145,38.5858337,68.793715,1425000
1231,2,10,66,38.5615057,68.739065,580000
1232,3,10,104,38.58495025,68.76348722,680000
1234,3,10,142,38.5858337,68.793715,1595000
1235,3,2,75,38.5858337,68.793715,855000
1236,2,11,62,38.5615057,68.739065,508000
1237,1,4,52,38.5871679,68.7869964,435000
1238,3,4,120,38.5858337,68.793715,1130000
1239,2,5,54,38.5507163,68.8305472,385000
1240,3,17,118,38.5507163,68.8305472,620000
1241,1,4,63,38.5858337,68.793715,470000
1242,3,10,132,38.5858337,68.793715,995000
1243,3,17,118,38.5507163,68.8305472,630000
1244,3,15,120,38.5615057,68.739065,1130000
1248,2,1,50,38.52225355,68.74991794,475000
1249,6,4,330,38.562076,68.7984058,3000000
1250,4,3,80,38.52171765,68.74869762,525000
1251,5,6,130,38.5425835,68.81521424,1480000
1252,4,7,80,38.5215622,68.74921245,605000
1257,5,11,147,38.5736713,68.7948765,1130000
1258,2,4,91,38.5871679,68.7869964,627000
1259,3,5,121,38.5737759,68.8016005,900000
1260,1,2,42,38.5540499,68.78854785,220000
1261,2,9,86,38.5858337,68.793715,910000
1263,2,4,47,38.5615057,68.739065,480000
1265,2,11,76,38.5507163,68.8305472,640000
1266,4,7,100,38.5215622,68.74921245,622000
1272,3,2,107,38.5615057,68.739065,670000
1273,1,7,47,38.562076,68.7984058,430000
1275,3,1,80,38.5615057,68.739065,470000
1277,2,3,44,38.52874565,68.7448214,369000
1278,3,2,63,38.5615057,68.739065,600000
1279,1,1,35,38.5885533,68.7787884,250000
1280,3,4,67,38.52399065,68.74912566,540000
1282,3,13,78,38.5736713,68.7948765,670000
1283,3,7,117,38.5871679,68.7869964,810000
1284,2,6,71,38.5984557,68.7868276,685000
1288,2,2,48,38.5208346,68.74790775,370000
1289,2,6,80,38.5507163,68.8305472,570000
1291,2,1,42,38.55844695,68.74822573,370000
1293,1,2,46,38.5112209,68.73803769,315000
1294,3,3,58,38.5305762,68.7763022,250000
1296,2,4,47,38.5615057,68.739065,414000
1297,2,2,45,38.5305762,68.7763022,195000
1298,3,8,122,38.58096865,68.79602633,715000
1299,1,8,54,38.5858337,68.793715,314000
1300,2,8,107,38.5871679,68.7869964,609000
1301,1,15,53,38.5208346,68.74790775,255000
1302,3,3,82,38.6134776,68.7843731,735000
1303,3,6,60,38.5615057,68.739065,400000
1304,2,10,93,38.5507163,68.8305472,550000
1306,3,2,110,38.5637406,68.7921509,1345000
1307,3,12,107,38.5305762,68.7763022,559999
1308,1,2,33,38.5834656,68.7891768,290000
1310,4,1,70,38.54670385,68.74736905,570000
1312,2,16,60,38.5077678,68.7681578,160000
1316,1,8,50,38.5507163,68.8305472,220000
1317,1,11,50,38.5754399,68.79299695,360000
1319,2,3,87,38.5834656,68.7891768,850000
1320,2,11,109,38.5871679,68.7869964,678000
1321,2,8,85,38.5615057,68.739065,485000
1322,4,5,140,38.52171765,68.74869762,1150000
1323,3,11,86,38.5737759,68.8016005,1085000
1324,2,2,47,38.5234594,68.74951586,456000
1326,2,11,63,38.5615057,68.739065,456000
1327,1,6,36,38.5615057,68.739065,300000
1328,2,8,81,38.5536898,68.7652048,850000
1329,3,2,68,38.5858337,68.793715,330000
1330,5,3,90,38.5208346,68.74790775,635000
1332,1,3,32,38.5575994,68.76368975,308000
1333,2,14,55,38.5305762,68.7763022,455000
1334,5,4,90,38.5853222,68.71890382,660000
1335,1,10,58,38.5296206,68.7473963,241000
1339,2,10,78,38.5615057,68.739065,375000
1340,3,2,54,38.5615057,68.739065,700000
1342,2,7,67,38.5615057,68.739065,273800
1343,3,12,116,38.5427547,68.8685532,460000
1344,2,12,66,38.5829199,68.7185395,239000
1346,2,11,81,38.5427547,68.8685532,325000
1347,3,12,112,38.5615057,68.739065,480123
1348,3,7,112,38.5615057,68.739065,469000
1349,4,2,142,38.5598881,68.7943138,1728000
1353,2,7,75,38.5234594,68.74951586,442000
1355,2,12,67,38.58527165,68.72827396,245000
1356,3,7,106,38.5615057,68.739065,440000
1357,2,7,67,38.5575994,68.76368975,275000
1358,2,1,54,38.5823233,68.74831405,455000
1361,2,11,66,38.5615057,68.739065,239902
1362,2,7,78,38.6088126,68.7839571,398500
1365,2,13,81,38.5858337,68.793715,321500
1367,2,7,79,38.5427547,68.8685532,377000
1369,2,6,42,38.5305762,68.7763022,420000
1373,3,11,120,38.5858039,68.7861311,1539000
1374,1,6,56,38.5507163,68.8305472,400000
1375,2,8,64,38.562076,68.7984058,450000
1376,2,2,50,38.5425835,68.81521424,439000
1378,2,2,44,38.5208346,68.74790775,450000
1379,4,4,65,38.58288255,68.7482971,530000
1380,5,3,90,38.5425835,68.81521424,800000
1381,1,16,55,38.5077678,68.7681578,115000
1382,2,2,50,38.54670385,68.74736905,480000
1383,1,5,40,38.5507163,68.8305472,425500
1384,2,16,69,38.5305762,68.7763022,285000
1385,1,4,30,38.5305762,68.7763022,270000
1388,3,4,64,38.5615057,68.739065,515000
1389,4,4,120,38.5871679,68.7869964,1060000
1390,3,4,63,38.5853222,68.71890382,520000
1391,1,4,41,38.5077678,68.7681578,290000
1393,3,4,74,38.52399065,68.74912566,907000
1395,4,1,80,38.5615057,68.739065,700000
1396,2,2,58,38.54670385,68.74736905,550000
1398,4,2,80,38.5885533,68.7787884,445000
1399,3,4,56,38.5305762,68.7763022,480000
1400,2,2,56,38.5615057,68.739065,420000
1401,2,6,52,38.5305762,68.7763022,220000
1402,3,1,90,38.5858337,68.793715,250000
1404,3,1,64,38.5507163,68.8305472,1000000
1407,1,1,25,38.5823233,68.74831405,230000
1408,2,11,60,38.5849938,68.7245146,237300
1410,3,3,76,38.58495025,68.76348722,915000
1411,1,2,28,38.5305762,68.7763022,196000
1412,4,4,85,38.52225355,68.74991794,577777
1413,2,7,68,38.5615057,68.739065,365000
1414,1,3,28,38.5626183,68.785379,264600
1415,2,6,60,38.5615057,68.739065,360000
1416,2,8,53,38.562076,68.7984058,570000
1417,3,7,121,38.5834656,68.7891768,1040000
1418,4,5,100,38.5615057,68.739065,850000
1419,3,1,60,38.55966,68.7514043,416000
1421,2,1,40,38.50599805,68.75511569,230000
1422,3,10,103,38.5707484,68.7886955,830000
1423,2,6,58,38.5849938,68.7245146,400000
1425,1,2,30,38.5305762,68.7763022,155000
1426,4,2,76,38.5615057,68.739065,560000
1428,2,3,61,38.58495025,68.76348722,850000
1429,2,3,61,38.5615057,68.739065,272000
1431,3,4,120,38.5507163,68.8305472,1400000
1433,2,6,47,38.5615057,68.739065,165000
1434,2,7,72,38.58527165,68.72827396,360000
1436,1,3,40,38.5305762,68.7763022,156000
1437,2,4,64,38.5829199,68.7185395,427500
1438,3,7,82,38.5853222,68.71890382,510000
1439,2,6,72,38.5635832,68.7537962,499000
1440,4,3,155,38.5208346,68.74790775,1539000
1441,2,12,78,38.5686785,68.79479378,475000
1442,2,6,60,38.5305762,68.7763022,500000
1443,2,9,67,38.5871679,68.7869964,684000
1444,2,1,65,38.5507163,68.8305472,410000
1445,3,2,64,38.5853222,68.71890382,520000
1447,1,2,30,38.5305762,68.7763022,150000
1448,2,1,54,38.5849938,68.7245146,440500
1449,2,6,74,38.5853222,68.71890382,518000
1450,2,2,50,38.5305762,68.7763022,200000
1451,3,1,77,38.5305762,68.7763022,570000
1452,2,2,46,38.5615057,68.739065,235000
1453,2,4,48,38.5849938,68.7245146,382000
1454,2,4,52,38.5615057,68.739065,475000
1455,4,3,135,38.5739136,68.7854047,2150000
1456,2,3,52,38.5425835,68.81521424,450000
1457,2,10,111,38.52225355,68.74991794,570000
1459,2,13,65,38.5615057,68.739065,385000
1463,1,13,57,38.58096865,68.79602633,325000
1465,3,1,80,38.52225355,68.74991794,820000
1467,2,9,53,38.5296206,68.7473963,385000
1470,3,2,110,38.4881522,68.7153354,1140000
1472,2,3,93,38.5507163,68.8305472,795000
1475,4,5,100,38.58527165,68.72827396,570000
1476,4,6,156,38.5425835,68.81521424,1140000
1477,3,4,63,38.5575994,68.76368975,490000
1478,3,12,80,38.52225355,68.74991794,718000
1479,2,2,45,38.5615057,68.739065,397000
1480,3,2,75,38.54670385,68.74736905,624000
1481,3,9,78,38.5615057,68.739065,390000
1483,3,2,45,38.57144665,68.75630005,400000
1484,2,6,56,38.5615057,68.739065,310000
1485,2,5,69,38.5615057,68.739065,420000
1486,1,16,61,38.5615057,68.739065,243000
1487,2,2,55,38.5615057,68.739065,300000
1489,2,3,42,38.5615057,68.739065,320000
1490,1,2,36,38.5305762,68.7763022,300000
1491,1,8,48,38.5615057,68.739065,218800
1492,1,7,49,38.5615057,68.739065,223440
1493,2,7,71,38.5615057,68.739065,323760
1494,2,6,93,38.5615057,68.739065,424000
1496,3,4,55,38.5615057,68.739065,420000
1497,1,5,47,38.5615057,68.739065,241100
1501,1,5,44,38.5615057,68.739065,223740
1502,1,4,29,38.5845918,68.7871317,360000
1507,1,4,47,38.5615057,68.739065,241110
1510,5,5,56,38.5655987,68.8064792,463680
1512,1,10,47,38.5644634,68.7598051,241000
1514,1,3,50,38.5540499,68.78854785,230000
1518,1,4,44,38.5615057,68.739065,223740
1519,2,10,80,38.5635832,68.7537962,360000
1520,2,5,74,38.5540499,68.78854785,270000
1522,2,15,98,38.5737759,68.8016005,614500
1525,4,15,218,38.5737759,68.8016005,1880000
1529,3,7,97,38.5208346,68.74790775,1100000
1530,2,8,73,38.5575994,68.76368975,350000
1531,1,17,64,38.5683072,68.7866566,308000
1533,3,12,80,38.5615057,68.739065,582000
1534,1,8,47,38.5736713,68.7948765,322000
1537,5,5,111,38.5655987,68.8064792,919080
1543,2,2,70,38.5849938,68.7245146,433200
1545,3,5,129,38.562076,68.7984058,1710000
1546,2,7,65,38.52225355,68.74991794,624800
1547,3,1,68,38.52225355,68.74991794,550000
1549,1,3,47,38.5615057,68.739065,241110
1551,3,9,100,38.5605563,68.7480733,850000
1554,3,4,90,38.54670385,68.74736905,798000
1556,3,7,80,38.5305762,68.7763022,496000
1558,2,11,46,38.5077678,68.7681578,433000
1559,2,6,59,38.5849938,68.7245146,409000
1560,2,10,61,38.5853222,68.71890382,494000
1563,1,3,49,38.5615057,68.739065,251370
1564,3,5,72,38.5849938,68.7245146,569999
1567,2,3,93,38.5615057,68.739065,477000
1569,2,2,61,38.54383815,68.7246305,567500
1570,6,5,172,38.5655987,68.8064792,1424160
1571,2,3,40,38.5615057,68.739065,290000
1572,1,2,36,38.5615057,68.739065,184700
1573,2,3,70,38.5615057,68.739065,470000
1575,1,2,47,38.5615057,68.739065,241110
1577,3,2,76,38.5701725,68.79908553,576840
1579,3,12,80,38.5615057,68.739065,598000
1582,2,3,56,38.5615057,68.739065,287280
1583,1,7,37,38.5112209,68.73803769,168720
1584,4,5,92,38.5655987,68.8064792,761760
1585,1,3,36,38.5112209,68.73803769,183800
1586,1,2,41,38.5615057,68.739065,210330
1588,1,11,48,38.5112209,68.73803769,190680
1589,1,9,49,38.5112209,68.73803769,222460
1590,1,7,47,38.5112209,68.73803769,214320
1591,1,6,49,38.5615057,68.739065,251370
1593,1,8,48,38.5112209,68.73803769,216960
1595,6,5,152,38.5655987,68.8064792,1258560
1596,2,14,52,38.5112209,68.73803769,209475
1597,2,8,73,38.574059,68.74034,1007000
1599,1,11,44,38.5112209,68.73803769,174020
1603,1,11,37,38.5112209,68.73803769,147630
1604,1,13,48,38.5112209,68.73803769,184800
1605,2,7,61,38.5859732,68.7992707,483000
1606,1,5,47,38.5112209,68.73803769,241110
1607,1,7,41,38.5112209,68.73803769,186960
1608,2,10,93,38.562076,68.7984058,529000
1610,1,3,36,38.5112209,68.73803769,183060
1611,2,10,96,38.5834656,68.7891768,763000
1612,3,3,47,38.5112209,68.73803769,241110
1613,1,7,36,38.5112209,68.73803769,162720
1615,1,2,44,38.5112209,68.73803769,225720
1616,1,10,41,38.5112209,68.73803769,186140
1617,1,12,91,38.4881522,68.7153354,446000
1618,1,3,41,38.5112209,68.73803769,209407
1620,1,12,41,38.5112209,68.73803769,162872
1622,1,12,33,38.5112209,68.73803769,131092
1623,1,10,47,38.5112209,68.73803769,213380
1624,2,2,81,38.5615057,68.739065,415530
1625,1,4,43,38.5112209,68.73803769,220500
1627,1,11,44,38.5112209,68.73803769,175560
1629,1,2,49,38.5615057,68.739065,251370
1630,1,13,33,38.5112209,68.73803769,131670
1631,1,9,33,38.5112209,68.73803769,150480
1632,1,11,41,38.5112209,68.73803769,163590
1633,3,5,72,38.5655987,68.8064792,596160
1634,2,2,93,38.5615057,68.739065,477000
1635,1,9,41,38.5112209,68.73803769,186532
1636,2,14,53,38.4881522,68.7153354,460000
1638,2,2,71,38.5615057,68.739065,364230
1639,6,5,132,38.5655987,68.8064792,1092960
1640,2,4,76,38.52225355,68.74991794,650000
1643,3,14,112,38.5305762,68.7763022,660000
1645,1,4,59,38.5615057,68.739065,247000
1648,2,12,72,38.52225355,68.74991794,499000
1650,1,13,48,38.5305762,68.7763022,255000
1651,4,7,90,38.5215622,68.74921245,570000
1654,4,7,130,38.5305762,68.7763022,950000
1657,4,4,64,38.529454,68.7586895,600000
1659,1,5,41,38.5655987,68.8064792,339480
1665,4,9,70,38.5305762,68.7763022,520000
1666,5,3,90,38.5208346,68.74790775,640000
1667,1,2,33,38.5305762,68.7763022,160000
1668,3,5,68,38.5849938,68.7245146,445000
1669,1,3,42,38.5849938,68.7245146,302000
1671,4,5,80,38.5853222,68.71890382,445000
1672,1,8,44,38.5792007,68.8003466,348480
1677,6,8,226,38.5507163,68.8305472,1654320
1678,3,4,50,38.5615057,68.739065,365000
1681,1,10,67,38.5507163,68.8305472,305000
1684,2,10,66,38.5615057,68.739065,570000
1689,1,8,66,38.5962604,68.7519009,451400
1691,2,9,60,38.5615057,68.739065,390000
1692,2,12,103,38.5707484,68.7886955,707610
1696,3,4,70,38.5305762,68.7763022,650000
1697,2,15,95,38.5631138,68.7919442,499000
1698,2,7,88,38.5707484,68.7886955,559000
1703,2,2,40,38.5871679,68.7869964,340000
1704,1,2,32,38.5507163,68.8305472,195000
1705,3,2,60,38.5853222,68.71890382,500000
1706,2,12,63,38.5507163,68.8305472,430000
1707,3,2,80,38.5305762,68.7763022,340000
1708,2,4,48,38.5305762,68.7763022,340000
1710,2,0,50,38.5305762,68.7763022,130000
1711,4,5,136,38.5853222,68.71890382,1100000
1712,1,3,34,38.5575994,68.76368975,308000
1713,6,2,155,38.52225355,68.74991794,1500000
1714,1,1,35,38.5507163,68.8305472,480000
1715,3,11,80,38.5234594,68.74951586,779000
1716,2,17,62,38.5575994,68.76368975,400000
1717,2,11,80,38.562076,68.7984058,912000
1718,3,2,70,38.5425835,68.81521424,600000
1719,2,5,60,38.5266002,68.74827971,490000
1720,2,8,50,38.5602287,68.8263841,456000
1721,3,10,90,38.58527165,68.72827396,410000
1722,2,1,55,38.55014405,68.76102166,376000
1723,2,14,98,38.58495025,68.76348722,741000
1724,1,3,37,38.5305762,68.7763022,330000
1725,1,5,53,38.5305762,68.7763022,249000
1726,1,5,48,38.5305762,68.7763022,228000
1728,3,7,102,38.5615057,68.739065,655000
1729,1,1,76,38.5507163,68.8305472,380000
1730,2,14,53,38.4881522,68.7153354,470000
1731,1,4,40,38.5305762,68.7763022,350000
1732,4,5,110,38.5425835,68.81521424,681000
1733,3,1,70,38.5234594,68.74951586,600000
1734,2,5,75,38.5834656,68.7891768,998000
1736,1,9,43,38.5853222,68.71890382,270000
1737,3,4,60,38.5305762,68.7763022,450000
1738,1,5,50,38.5776615,68.7225776,295000
1739,2,2,43,38.5425835,68.81521424,460000
1740,2,1,46,38.5425835,68.81521424,350000
1742,2,4,50,38.5389415,68.76361309,440000
1743,2,2,38,38.5635832,68.7537962,400000
1744,1,3,54,38.5853222,68.71890382,365000
1746,3,4,43,38.5270614,68.76813175,340000
1748,3,10,100,38.5234594,68.74951586,945000
1749,2,6,80,38.5858337,68.793715,736450
1750,2,7,85,38.5686582,68.7850622,800000
1752,2,7,70,38.52225355,68.74991794,620000
1753,3,5,110,38.56567,68.811802,700000
1755,2,6,64,38.5858337,68.793715,700000
1756,4,4,71,38.5425835,68.81521424,470000
1757,2,6,51,38.5100357,68.7339248,320000
1758,2,6,66,38.5615057,68.739065,530000
1759,4,16,121,38.5305762,68.7763022,580000
1760,1,14,33,38.5615057,68.739065,139194
1761,1,11,43,38.5615057,68.739065,171570
1762,1,5,36,38.5112209,68.73803769,184680
1763,1,4,36,38.5112209,68.73803769,184680
1764,2,6,50,38.5615057,68.739065,330000
1765,3,2,80,38.5858337,68.793715,190000
1766,1,4,45,38.5615057,68.739065,396000
1767,4,4,72,38.5589161,68.7695765,588770
1768,3,2,114,38.5305762,68.7763022,715050
1769,3,6,74,38.5707484,68.7886955,960000
1770,3,3,72,38.54670385,68.74736905,930000
1771,3,9,84,38.57144665,68.75630005,620000
1773,1,3,30,38.5621345,68.75583104,250000
1774,1,5,40,38.5615057,68.739065,283000
1776,1,1,31,38.5615057,68.739065,230000
1777,1,1,55,38.5208346,68.74790775,456000
1778,1,12,60,38.58527165,68.72827396,240000
1779,1,4,27,38.5305762,68.7763022,235000
1780,3,4,110,38.52171765,68.74869762,946000
1781,3,13,94,38.5507163,68.8305472,500000
1782,1,8,46,38.5871679,68.7869964,370000
1783,3,1,71,38.5305762,68.7763022,300000
1784,2,12,61,38.5305762,68.7763022,329000
1788,1,11,55,38.5615057,68.739065,165000
1789,1,16,55,38.5507163,68.8305472,316000
1790,3,7,70,38.5215622,68.74921245,690000
1792,1,3,34,38.5507163,68.8305472,300000
